"id","pyoe_max","delta_max","second_delta_max","pyoe_min","delta_min","second_delta_min","pyoe_mean","delta_mean","second_delta_mean","pyoe","delta_first","second_delta_first","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","displayName"
"2020091309--3084",21.9734008026123,21.6646887660027,21.9470570087433,-1.88540616035461,-2.5825572013855,-21.3038775324821,10.1662007985632,0.0118480209844658,0.00368157280496804,21.031841583252,21.6646887660027,21.9470570087433,2020091309,3084,"R.Bullock kicks 66 yards from CIN 35 to LAC -1. J.Reed to LAC 45 for 46 yards (D.Phillips; S.Perine).",3,0,0,"CIN","Kickoff","Return",38691,52559,NA,"CIN",35,5520,NA,NA,NA,13,6,NA,66,46,20,45,"Joe Reed"
"2020091309--437",0.640000000000001,8.55803036689758,8.14688861370087,-7.8704461669922,-3.14861607551575,-8.91021275520325,-3.10028204842047,-0.0524141138250178,-0.00628909197720614,-4.42188056945801,8.55803036689758,8.14688861370087,2020091309,437,"(8:24) K.Huber punts 53 yards to LAC 10, Center-C.Harris. D.King II to LAC 17 for 7 yards (C.Carter; J.Evans).",1,4,18,"CIN","Punt","Return",34593,44964,NA,"CIN",37,30240,NA,NA,NA,0,0,NA,53,7,46,47,"Desmond King"
"2020091309--539",0.679185762405396,12.7402385473251,12.7402385473251,-11.9817001342773,-3.62756633758545,-14.649405837059,-2.74909468353822,-0.0014941756581438,-0.0121290480782246,-7.81897331237793,12.7402385473251,12.7402385473251,2020091309,539,"(7:06) T.Long punts 51 yards to CIN 26, Center-C.Mazza. A.Erickson to CIN 33 for 7 yards (R.Jenkins). PENALTY on LAC-J.Reed, Player Out of Bounds on Kick, 5 yards, enforced at CIN 33.",1,4,4,"LAC","Punt","Return",42663,43663,NA,"LAC",23,25560,"POK","LAC 12",-5,0,0,NA,51,7,39,87,"Alex Erickson"
"2020091309--655",3.49400306701659,13.4964847564697,13.4964847564697,-5.06287914276123,-3.55338478088379,-14.6950798034668,0.928754543092511,0.00895464022954305,-0.00556849638621012,0.943515243530271,13.4964847564697,13.4964847564697,2020091309,655,"(5:50) K.Huber punts 57 yards to LAC 10, Center-C.Harris. D.King II to LAC 27 for 17 yards (L.Wilson). PENALTY on LAC-N.Adderley, Offensive Holding, 5 yards, enforced at LAC 10.",1,4,15,"CIN","Punt","Return",34593,44964,NA,"CIN",33,21000,"OH","LAC 24",5,0,0,NA,57,0,62,43,"Desmond King"
"2020091310--2046",10.6123117637634,7.14703750610352,7.64791464805603,-3.5370833492279,-2.26169300079346,-8.53067493438721,1.82871061423729,0.0145131226243644,0.000363900743681809,6.05741115570068,7.14703750610352,7.64791464805603,2020091310,2046,"(:22) B.Pinion punts 50 yards to NO 19, Center-Z.Triner. D.Harris to NO 37 for 18 yards (J.Dean).",2,4,14,"TB","Punt","Return",42508,48415,NA,"TB",31,1320,NA,NA,NA,17,7,NA,50,18,32,41,"Deonte Harris"
"2020091310--2772",8.2247374343872,6.7340225726366,6.66278257966042,-1.07869853973389,-5.78681612014771,-8.19250869750977,3.24857116806201,0.0184418027981734,-0.0100938658683728,8.2247374343872,6.7340225726366,6.66278257966042,2020091310,2772,"(8:01) B.Pinion punts 38 yards to NO 39, Center-Z.Triner. D.Harris to TB 45 for 16 yards (J.Dean).",3,4,13,"TB","Punt","Return",42508,48415,NA,"TB",23,28860,NA,NA,NA,24,14,NA,38,16,22,33,"Deonte Harris"
"2020091310--3298",7.01002742767334,7.74967432022095,6.78356003761292,-2.01744985580444,-2.4913387298584,-8.77190828323364,3.36138485296019,-0.020673852542351,-0.0207108033114466,5.59507236480713,7.74967432022095,6.78356003761292,2020091310,3298,"(14:15) B.Pinion punts 59 yards to NO 21, Center-Z.Triner. D.Harris to NO 39 for 18 yards (J.Dean).",4,4,12,"TB","Punt","Return",42508,48415,NA,"TB",20,51300,NA,NA,NA,24,17,NA,59,18,41,90,"Deonte Harris"
"2020091310--3790",0.967005176544191,5.16062104701996,4.08995890617371,-2.30730339050293,-2.30812740325928,-5.23242843151093,-0.387934945021804,-0.0125752718825089,-0.028737651674371,0.148716812133792,5.16062104701996,4.08995890617371,2020091310,3790,"(7:48) B.Pinion punts 46 yards to NO 29, Center-Z.Triner. D.Harris to NO 36 for 7 yards (J.Cichy; J.Watson).",4,4,10,"TB","Punt","Return",42508,48415,NA,"TB",25,28080,NA,NA,NA,34,17,NA,46,7,39,85,"Deonte Harris"
"2020091310--3902",-1.91896685600281,11.0156745016575,11.0224984437227,-9.74837265014648,-2.27022957801819,-13.2770461142063,-4.91300866127014,0.312034774571657,-0.0246513281017542,-9.74837265014648,11.0156745016575,11.0224984437227,2020091310,3902,"(6:06) T.Morstead punts 51 yards to TB 10, Center-Z.Wood. J.Mickens to TB 10 for no gain (J.Hardee).",4,4,7,"NO","Punt","Return",34615,44029,NA,"NO",39,21960,NA,NA,NA,34,17,NA,51,0,51,49,"Jaydon Mickens"
"2020091311--1748",2.72997971341014,6.22248458862305,6.56809157133102,-2.80501689910889,-2.80130195617676,-4.37096977233887,0.606851593287606,0.00275694736928651,0.0132298862392252,-0.242484588623046,6.22248458862305,6.56809157133102,2020091311,1748,"(5:26) M.Wishnowsky punts 30 yards to ARI 6, Center-K.Nelson. C.Kirk to ARI 14 for 8 yards (R.Dwelley).",2,4,9,"SF","Punt","Return",47893,46116,NA,"ARI",36,19560,NA,NA,NA,10,7,NA,30,8,22,46,"Christian Kirk"
"2020091311--2316",20.2454894256592,17.7405927181244,15.1193895339966,-14.1279683685303,-3.81328582763672,-17.1525304317474,6.24065812756938,0.130972181597064,-0.0255321033539311,20.2454894256592,17.7405927181244,15.1193895339966,2020091311,2316,"M.Wishnowsky kicks 70 yards from SF 35 to ARI -5. C.Edmonds pushed ob at ARI 37 for 42 yards (M.Wishnowsky).",3,0,0,"SF","Kickoff","Return",47893,46203,NA,"SF",35,54000,NA,NA,NA,13,10,NA,70,42,28,75,"Chase Edmonds"
"2020091311--2754",-5.36869857788086,7.27349019050598,7.27349019050598,-8.91328521728516,-1.01147365570068,-7.26287865638733,-7.05707711900983,1.04665759631566,-0.144496236528669,-5.36869857788086,7.27349019050598,7.27349019050598,2020091311,2754,"(8:17) M.Wishnowsky punts 51 yards to ARI 12, Center-K.Nelson. C.Kirk ran ob at ARI 12 for no gain.",3,4,12,"SF","Punt","Return",47893,46116,NA,"SF",37,29820,NA,NA,NA,13,10,NA,51,0,51,73,"Christian Kirk"
"2020091311--3637",1.33553718805313,20.1075664907694,20.0510506331921,-4.95230354309082,-3.46560144424438,-20.0897880941629,-1.96352736797088,0.00235755053850321,-0.0031581815236654,-4.54452514648438,20.1075664907694,20.0510506331921,2020091311,3637,"Z.Gonzalez kicks 59 yards from ARI 35 to SF 6. J.McKinnon to SF 22 for 16 yards (K.Fitts; T.Vallejo).",4,0,0,"ARI","Kickoff","Return",45037,41325,NA,"ARI",35,37560,NA,NA,NA,13,17,NA,59,16,43,75,"Jerick McKinnon"
"2020091311--405",0.0199999999999996,9.55552458763123,9.10273575782776,-11.3528960037231,-2.3265495300293,-8.85089087486267,-3.60969229401106,-0.0403397984125397,-0.00823252417824485,-3.99877250671387,9.55552458763123,9.10273575782776,2020091311,405,"(10:17) A.Lee punts 53 yards to SF 12, Center-A.Brewer. T.Taylor to SF 24 for 12 yards (D.Gardeck; C.Washington).",1,4,10,"ARI","Punt","Return",29141,44990,NA,"ARI",35,37020,NA,NA,NA,3,0,NA,53,12,41,75,"Trent Taylor"
"2020091311--569",2.66192121505737,6.35842549800873,6.29613721370697,-4.07585914611817,-2.25235104560852,-5.93086087703705,-0.823000930444056,-0.0532516241073608,-0.00270818627398947,1.92678714752197,6.35842549800873,6.29613721370697,2020091311,569,"(8:39) A.Lee punts 50 yards to SF 22, Center-A.Brewer. T.Taylor ran ob at SF 31 for 9 yards (T.Vallejo).",1,4,7,"ARI","Punt","Return",29141,44990,NA,"ARI",28,31140,NA,NA,NA,10,0,NA,50,9,41,82,"Trent Taylor"
"2020091311--986",4.23877102851868,4.75967541337013,5.04560995101929,-3.68204959869384,-3.9331374168396,-5.41575708985329,-0.111789684871147,0.02532006029425,0.0108478254285352,-0.0995155906677212,4.75967541337013,4.86151346564293,2020091311,986,"(4:11) A.Lee punts 47 yards to SF 30, Center-A.Brewer. D.Pettis to SF 38 for 8 yards (E.Turner).",1,4,9,"ARI","Punt","Return",29141,46113,NA,"ARI",23,15060,NA,NA,NA,10,7,NA,47,8,39,87,"Dante Pettis"
"2020091312--1892",2.21698447227478,19.7498948574066,20.6899008750916,-2.88394653320313,-4.04170608520508,-20.0287911891937,-0.627685254044004,-0.0546424494849311,0.0282378991444906,-2.25880447387696,19.7498948574066,20.6899008750916,2020091312,1892,"S.Sloman kicks 59 yards from LA 35 to DAL 6. T.Pollard to DAL 27 for 21 yards (T.Reeder).",2,0,0,"LA","Kickoff","Return",52656,47911,NA,"LA",35,6960,NA,NA,NA,13,7,NA,59,21,38,75,"Tony Pollard"
"2020091312--2311",0.476701052188886,24.3683307506144,24.481528647244,-8.83487167358398,-5.0340461730957,-24.0161388255656,-3.08146775860256,0.0220050554308626,0.00846015554335382,-5.96248703002929,24.3683307506144,24.481528647244,2020091312,2311,"G.Zuerlein kicks 57 yards from DAL 35 to LA 8. N.Webster to LA 28 for 20 yards (C.Goodwin).",2,0,0,"DAL","Kickoff","Return",38701,48784,NA,"DAL",35,1020,NA,NA,NA,13,14,NA,57,20,37,45,"Nsimba Webster"
"2020091312--2382",8.30731163024902,20.8773214966059,21.5808062851429,-2.16083137512207,-3.30241775512695,-22.3192618042231,1.82819883055687,0.0120379629731178,0.00691801458597183,6.18060592651368,20.8773214966059,21.5808062851429,2020091312,2382,"S.Sloman kicks 60 yards from LA 35 to DAL 5. T.Pollard to DAL 32 for 27 yards (X.Jones; T.Rapp).",3,0,0,"LA","Kickoff","Return",52656,47911,NA,"LA",35,54000,NA,NA,NA,13,14,NA,60,27,33,45,"Tony Pollard"
"2020091312--3370",13.2074995040894,4.84984874725342,4.99883556365967,-2.16188144683838,-2.95177507400513,-3.92267847061157,5.79190331782613,-0.0169256499835423,0.00586959081036704,11.5304334068298,4.84984874725342,4.99883556365967,2020091312,3370,"(:31) J.Hekker punts 58 yards to DAL 15, Center-J.McQuaide. C.Lamb to DAL 35 for 20 yards (N.Webster).",3,4,8,"LA","Punt","Return",38815,52425,NA,"LA",27,1860,NA,NA,NA,20,17,NA,58,20,38,37,"CeeDee Lamb"
"2020091400--1556",-0.48248573303222,3.93502426147461,3.19357681274414,-8.86988609313964,-2.75185489654541,-6.45489597320557,-3.90708769950867,-0.222930111885071,0.0400081300735474,-5.31120405197144,-1.18398427963257,-0.373294353485107,2020091400,1556,"(5:20) R.Dixon punts 32 yards to PIT 15, Center-C.Kreiter. D.Johnson to PIT 16 for 1 yard (E.Tomlinson).",2,4,13,"NYG","Punt","Return",43517,47849,NA,"PIT",47,19200,NA,NA,NA,10,9,NA,32,1,31,63,"Diontae Johnson"
"2020091400--1643",10.270474615097,3.24380576610565,3.77290368080139,-2.24636845588685,-2.83604598045349,-5.41768133640289,2.79380119074035,0.00149561585606755,-0.0000574620994361672,4.89638757705688,3.24380576610565,3.77290368080139,2020091400,1643,"(3:36) D.Colquitt punts 50 yards to NYG 38, Center-K.Canaday. J.Peppers to NYG 49 for 11 yards (R.Spillane, D.Watt).",2,4,14,"PIT","Punt","Return",29926,44837,NA,"PIT",12,12960,NA,NA,NA,10,9,NA,50,11,39,98,"Jabrill Peppers"
"2020091400--2108",12.6659629058838,22.1786082983017,22.3450413942337,-13.0850165939331,-3.63610649108887,-24.6333793401718,1.62433956277781,0.197289177056017,0.00367001418409676,9.61681465148926,22.1786082983017,22.3450413942337,2020091400,2108,"G.Gano kicks 64 yards from NYG 35 to PIT 1. R.McCloud to PIT 34 for 33 yards (J.Bradberry).",3,0,0,"NYG","Kickoff","Return",35102,46256,NA,"NYG",35,54000,NA,NA,NA,10,16,NA,64,33,31,45,"Ray-Ray McCloud"
"2020091400--3055",9.16219595909119,6.66722726821899,6.68092119693756,-1.19064798355102,-2.71888852119446,-7.16062450408936,2.79256378976048,-0.0220924778307071,-0.000856805898127009,2.67974071502686,6.66722726821899,6.68092119693756,2020091400,3055,"(12:39) R.Dixon punts 53 yards to PIT 13, Center-C.Kreiter. D.Johnson to PIT 25 for 12 yards (D.Downs).",4,4,16,"NYG","Punt","Return",43517,47849,NA,"NYG",34,45540,NA,NA,NA,10,19,NA,53,12,41,76,"Diontae Johnson"
"2020091400--438",6.13272312164307,2.52051734924316,2.96227377653122,-1.09456778049469,-2.4481006860733,-3.03128683567047,0.769801362931731,-0.0419516652822495,-0.0151737794280052,6.13272312164307,-0.441756427288055,-0.348907589912415,2020091400,438,"(8:46) D.Colquitt punts 39 yards to NYG 36, Center-K.Canaday. J.Peppers to NYG 44 for 8 yards (D.Watt).",1,4,10,"PIT","Punt","Return",29926,44837,NA,"PIT",25,31560,NA,NA,NA,3,0,NA,39,8,31,35,"Jabrill Peppers"
"2020091401--1008",5.45418828964235,6.97634956240654,6.92608082294464,-8.46485446929931,-3.89690852165222,-6.01767227053642,-0.376848865378984,0.00699343518777327,-0.00614341659979387,0.694431610107429,6.97634956240654,6.92608082294464,2020091401,1008,"(14:10) B.Kern punts 66 yards to DEN 3, Center-B.Brinkley. D.Spencer to DEN 15 for 12 yards (A.Hooker). PENALTY on DEN-P.Locke, Illegal Block Above the Waist, 6 yards, enforced at DEN 12.",2,4,4,"TEN","Punt","Return",33338,42051,NA,"TEN",31,51000,"IBW","DEN 37",6,7,0,NA,66,9,63,41,"Diontae Spencer"
"2020091401--2267",3.01033906936645,7.23787576705217,7.25839364156127,-1.58926105499268,-2.46443319320679,-8.77483732253313,0.825701263796896,-0.00109903826828926,0.000661866919648263,-0.171945953369146,7.23787576705217,7.25839364156127,2020091401,2267,"(14:11) S.Martin punts 56 yards to TEN 12, Center-J.Bobenmoyer. K.Raymond to TEN 21 for 9 yards (T.Marshall).",3,4,3,"DEN","Punt","Return",40113,43584,NA,"DEN",32,51060,NA,NA,NA,7,7,NA,56,9,47,42,"Kalif Raymond"
"2020091401--2713",-1.10011096954346,6.27444791793823,4.29619872570038,-10.1971158599854,-5.68970775604248,-10.2524909973145,-5.73529114492238,0.0268277153372765,-0.11981182731688,-6.79488224029541,6.27444791793823,4.29619872570038,2020091401,2713,"(6:06) S.Martin punts 53 yards to TEN 19, Center-J.Bobenmoyer. K.Raymond to TEN 18 for -1 yards (M.Reed).",3,4,14,"DEN","Punt","Return",40113,43584,NA,"DEN",28,21960,NA,NA,NA,7,7,NA,53,-1,54,38,"Kalif Raymond"
"2020091401--3741",1.13455945968628,8.42254185676575,8.42189860343933,-7.00325143814086,-3.03951549530029,-8.61898827552795,-3.17658943503244,0.0613185269492013,0.0122918537684849,-4.10638507843017,8.42254185676575,8.42189860343933,2020091401,3741,"(4:16) B.Kern punts 47 yards to DEN 49, Center-B.Brinkley. D.Spencer pushed ob at TEN 44 for 7 yards (S.Perry).",4,4,10,"TEN","Punt","Return",33338,42051,NA,"TEN",4,15360,NA,NA,NA,14,13,NA,47,7,40,14,"Diontae Spencer"
"2020091401--394",6.96831219673156,8.06983757019043,9.27352619171143,-13.7482804870606,-9.88060855865479,-17.9504461288452,-0.122749671936041,0.0799587539264134,-0.0122315449374063,2.73007080078125,6.18420797586441,6.23447671532631,2020091401,394,"(9:04) S.Martin punts 51 yards to TEN 12, Center-J.Bobenmoyer. K.Raymond to TEN 23 for 11 yards (D.Tuszka). PENALTY on TEN-A.Hooker, Offensive Holding, 10 yards, enforced at TEN 23.",1,4,8,"DEN","Punt","Return",40113,43584,NA,"DEN",37,32640,"OH","TEN 37",10,0,0,NA,51,11,50,47,"Kalif Raymond"
"2020091401--40",0.649889717102056,29.3576298952103,29.1703052520752,-14.6142310333252,-2.52850341796875,-29.713058590889,-5.16252273475423,0.0163668674581191,0.0045158629323922,-14.6142310333252,29.3576298952103,29.1703052520752,2020091401,40,"B.McManus kicks 64 yards from DEN 35 to TEN 1. K.Raymond to TEN 20 for 19 yards (T.Marshall).",1,0,0,"DEN","Kickoff","Return",40276,43584,NA,"DEN",35,54000,NA,NA,NA,0,0,NA,64,19,45,45,"Kalif Raymond"
"2020091700--1046",23.2768475341797,16.0278282165527,15.6599187850952,-12.2481062316895,-5.81173515319824,-16.6258716583252,8.7181955025196,-0.0735570013523102,0.00268601775169373,20.6060793304443,16.0278282165527,15.6599187850952,2020091700,1046,"C.Parkey kicks 67 yards from CLE 35 to CIN -2. B.Wilson to CIN 43 for 45 yards (R.Harrison).",2,0,0,"CLE","Kickoff","Return",41688,45020,NA,"CLE",35,42840,NA,NA,NA,14,3,NA,67,45,22,45,"Brandon Wilson"
"2020091700--40",20.2678219604492,20.5901671648026,20.5238733291626,-22.420022354126,-6.68875789642334,-19.9651995897293,6.35469840304057,0.0858088195323944,0.00186524987220764,19.4831251525879,20.5901671648026,20.5238733291626,2020091700,40,"C.Parkey kicks 68 yards from CLE 35 to CIN -3. B.Wilson to CIN 39 for 42 yards (M.Stewart).",1,0,0,"CLE","Kickoff","Return",41688,45020,NA,"CLE",35,54000,NA,NA,NA,0,0,NA,68,42,26,75,"Brandon Wilson"
"2020091700--909",8.38779425144196,5.56892442703247,5.24116706848145,-6.84292877197265,-6.2397575378418,-10.6325902938843,-1.20008706464767,-0.0535552442073822,-0.0142820572853088,0.098567848205569,5.20303821563721,4.52835178375244,2020091700,909,"(13:38) K.Huber punts 50 yards to CLE 30, Center-C.Harris. J.Natson to CLE 43 for 13 yards (C.Carter; J.Evans).",2,4,28,"CIN","Punt","Return",34593,45150,NA,"CIN",20,49080,NA,NA,NA,7,3,NA,50,13,37,90,"JoJo Natson"
"2020092000--1903",9.00168083190918,22.4171171188354,28.1068248748779,-13.7961093902588,-4.77211761474609,-23.8272047042847,-0.659811710501615,-0.0511786038020872,0.109677870318575,4.04547477722168,22.4171171188354,28.1068248748779,2020092000,1903,"C.Santos kicks 69 yards from CHI 35 to NYG -4. C.Board to NYG 30 for 34 yards (R.Nall).",3,0,0,"CHI","Kickoff","Return",41991,45255,NA,"CHI",35,54000,NA,NA,NA,17,0,NA,69,34,35,45,"C.J. Board"
"2020092000--2206",10.3740867233276,22.040737003088,22.0822013318539,-14.5393363189697,-6.25597381591797,-21.2694071233273,1.08517951917081,0.00306473069247745,-0.00371367945557549,7.5668807220459,22.040737003088,22.0822013318539,2020092000,2206,"G.Gano kicks 66 yards from NYG 35 to CHI -1. C.Patterson pushed ob at CHI 29 for 30 yards (I.Yiadom, E.Penny).",3,0,0,"NYG","Kickoff","Return",35102,39975,NA,"NYG",35,35400,NA,NA,NA,17,3,NA,66,30,36,75,"Cordarrelle Patterson"
"2020092000--2902",9.5811457824707,22.6276208162308,22.6067707538605,-2.30878498077392,-3.26277542114258,-23.1867085695267,2.76356700120149,-0.0113799097361388,-0.0028159154786004,4.93856582641601,22.6276208162308,22.6067707538605,2020092000,2902,"G.Gano kicks 71 yards from NYG 35 to CHI -6. C.Patterson to CHI 24 for 30 yards (N.Ebner).",4,0,0,"NYG","Kickoff","Return",35102,39975,NA,"NYG",35,51480,NA,NA,NA,17,10,NA,71,30,41,45,"Cordarrelle Patterson"
"2020092000--3370",1.80563368797303,8.93211460113525,6.88970994949341,-7.46609268188476,-2.86080408096313,-7.80859279632568,-0.925609143238799,-0.0960264847828792,-0.0314216100252592,-6.93257087707519,8.93211460113525,6.88970994949341,2020092000,3370,"G.Gano kicks 51 yards from NYG 35 to CHI 14. R.Nall to CHI 24 for 10 yards (N.Ebner; T.Crowder).",4,0,0,"NYG","Kickoff","Return",35102,46781,NA,"NYG",35,27780,NA,NA,NA,17,13,NA,51,10,41,45,"Ryan Nall"
"2020092000--396",1.36940557479858,23.5910744667053,24.1801753044128,-8.50731430053712,-4.15866565704346,-24.2540287971497,-2.67050370622823,-0.0707581144698123,0.00983654818636306,-6.037742767334,23.5910744667053,24.1801753044128,2020092000,396,"C.Santos kicks 66 yards from CHI 35 to NYG -1. D.Lewis to NYG 21 for 22 yards (J.Vaughters).",1,0,0,"CHI","Kickoff","Return",41991,37224,NA,"CHI",35,26700,NA,NA,NA,7,0,NA,66,22,44,45,"Dion Lewis"
"2020092000--42",0.277294998168944,20.2444896697998,17.4819145202637,-11.3864292144775,-3.12913703918457,-17.3575592041016,-4.31440223895587,0.0440871898944561,-0.0176602968802819,-4.20424934387207,20.2444896697998,17.4819145202637,2020092000,42,"G.Gano kicks 70 yards from NYG 35 to CHI -5. C.Patterson pushed ob at CHI 18 for 23 yards (L.Ryan).",1,0,0,"NYG","Kickoff","Return",35102,39975,NA,"NYG",35,54000,NA,NA,NA,0,0,NA,70,23,47,75,"Cordarrelle Patterson"
"2020092000--845",0.818490219116214,7.36226367950439,7.02767181396484,-5.83165037155152,-2.69118595123291,-7.00712776184082,-2.19901566645678,-0.0257748505648445,0.00295925841611974,0.127424468994136,7.36226367950439,7.02767181396484,2020092000,845,"(:59) P.O'Donnell punts 50 yards to NYG 12, Center-P.Scales. J.Peppers pushed ob at NYG 23 for 11 yards (C.Patterson).",1,4,6,"CHI","Punt","Return",41420,44837,NA,"CHI",38,3540,NA,NA,NA,10,0,NA,50,11,39,48,"Jabrill Peppers"
"2020092001--1030",-1.10315132141113,20.5432757139206,20.557048201561,-10.1442961883545,-3.20913124084473,-20.1969336271286,-5.32421037717299,-0.01480328169736,-0.0171043569391424,-5.51060752868652,20.5432757139206,20.557048201561,2020092001,1030,"Y.Koo kicks 70 yards from ATL 35 to DAL -5. T.Pollard to DAL 17 for 22 yards (L.Reynolds). PENALTY on ATL-O.Zaccheaus, Face Mask (15 Yards), 15 yards, enforced at DAL 17.",1,0,0,"ATL","Kickoff","Return",45576,47911,NA,"ATL",35,15960,"FMM","ATL 17",-15,0,17,NA,70,22,33,45,"Tony Pollard"
"2020092001--2335",-0.693713407516483,19.6504181623459,19.7956644296646,-7.50159984588623,-3.12250018119812,-19.7256726026535,-4.63246181111587,0.028666449220557,-0.0437522938376979,-6.00996978759765,19.6504181623459,19.7956644296646,2020092001,2335,"G.Zuerlein kicks 61 yards from DAL 35 to ATL 4. B.Powell to ATL 21 for 17 yards (D.Wilson).",2,0,0,"DAL","Kickoff","Return",38701,46830,NA,"DAL",35,6360,NA,NA,NA,10,26,NA,61,17,44,45,"Brandon Powell"
"2020092001--2598",-6.00214290618896,21.1539175510406,22.6472055912018,-15.1522294616699,-3.24274206161499,-21.6963465213776,-10.0819552092459,0.0857437591926724,-0.0245244643267463,-10.5231287384033,21.1539175510406,22.6472055912018,2020092001,2598,"Y.Koo kicks 60 yards from ATL 35 to DAL 5. T.Pollard ran ob at DAL 17 for 12 yards (O.Zaccheaus).",2,0,0,"ATL","Kickoff","Return",45576,47911,NA,"ATL",35,120,NA,NA,NA,10,29,NA,60,12,48,75,"Tony Pollard"
"2020092001--2653",5.83436058044433,22.7510812357068,22.7358622699976,-1.90427326202393,-4.04187774658203,-24.761043317616,2.63329220440653,0.0120270794464482,0.00568048945731587,3.39369979858398,22.7510812357068,22.7358622699976,2020092001,2653,"Y.Koo kicks 67 yards from ATL 35 to DAL -2. T.Pollard to DAL 26 for 28 yards (J.Tuioti-Mariner).",3,0,0,"ATL","Kickoff","Return",45576,47911,NA,"ATL",35,54000,NA,NA,NA,10,29,NA,67,28,39,75,"Tony Pollard"
